,date_time,street_name,lat,lng
2135,2017-03-17 15:42:00,3200 HARBOR DRIVE,33.210175,-117.38751
2136,2017-03-17 16:00:00,12500 RIDEABOUT COURT,32.950462,-117.13874799999999
2137,2017-03-17 16:50:00,1200 PARK BOULEVARD,32.758362,-117.14626299999999
2138,2017-03-17 17:25:00,4700 COLLEGE AVENUE,32.785197,-117.06251100000001
2139,2017-03-17 18:15:00,18600 WEST BERNARDO DRIVE,33.055938,-117.072382
2140,2017-03-17 19:13:00,6800 MIRAMAR ROAD,32.877096,-117.18273300000001
2141,2017-03-17 19:57:00,3300 54TH STREET,32.761545,-117.079396
2142,2017-03-17 20:22:00,900 11TH AVENUE,32.716796,-117.154707
2143,2017-03-17 20:54:00,4400 PALM AVENUE,32.758628,-117.015679
2144,2017-03-17 20:55:00,0 65TH STREET,32.71315,-117.058052
2145,2017-03-17 22:10:00,200 G STREET,32.712672999999995,-117.143997
2146,2017-03-18 00:00:00,800 GARNET AVENUE,32.801827,-117.2316
2147,2017-03-18 00:01:00,11300 PAYMOGO COURT,32.99633,-117.092056
2148,2017-03-18 00:01:00,2400 COMMERCIAL STREET,32.705234999999995,-117.151614
2149,2017-03-18 02:00:00,4800 MERCURY STREET,32.822204,-117.148852
2150,2017-03-18 09:45:00,8500 SCHNEPLE DRIVE,32.927708,-117.14028200000001
2151,2017-03-18 10:45:00,6600 MIRAMAR ROAD,32.877096,-117.18273300000001
2152,2017-03-18 10:50:00,9700 MIRA MESA BOULEVARD,32.89275,-117.20145900000001
2153,2017-03-18 11:15:00,10300 SORRENTO VALLEY ROAD,32.902281,-117.224076
2154,2017-03-18 11:45:00,300 22ND STREET,32.70837,-117.14396699999999
2155,2017-03-18 12:26:00,2600 CARDINAL ROAD,32.790564,-117.157521
2156,2017-03-18 12:30:00,3800 ROSECRANS STREET,32.7438,-117.21301799999999
2157,2017-03-18 13:45:00,500 SEA WORLD DRIVE,32.767028,-117.22823500000001
2158,2017-03-18 13:51:00,2200 54TH STREET,32.761545,-117.079396
2159,2017-03-18 14:36:00,4300 HOME AVENUE,32.723763,-117.10651399999999
2160,2017-03-18 14:52:00,10400 NORTH TORREY PINES ROAD,32.922612,-117.251048
2161,2017-03-18 14:55:00,3500 ULLMAN STREET,32.724831,-117.24198899999999
2162,2017-03-18 15:50:00,5500 LA JOLLA BOULEVARD,32.834496,-117.277473
2163,2017-03-18 17:21:00,11300 POWAY ROAD,32.945686,-117.080997
2164,2017-03-18 18:15:00,2500 L STREET,32.707943,-117.11876699999999
2165,2017-03-18 18:43:00,4200 MARKET STREET,32.7115,-117.15922900000001
2166,2017-03-18 20:47:00,5400 MARIAN WAY,32.771969,-117.18747900000001
2167,2017-03-18 21:48:00,1600 PUTERBAUGH STREET,32.7452,-117.179298
2168,2017-03-18 21:54:00,5300 MISSION CENTER ROAD,32.774118,-117.15388300000001
2169,2017-03-18 22:50:00,10100 BLACK MTN ROAD,32.985014,-117.13178799999999
2170,2017-03-19 02:09:00,5200 IMPERIAL AVENUE,32.706352,-117.138117
2171,2017-03-19 02:55:00,1600 ELM AVENUE,32.580165,-117.087345
2172,2017-03-19 03:20:00,0 04TH AVENUE,39.78373,-100.445882
2173,2017-03-19 04:00:00,5900 FEDERAL BOULEVARD,32.727184,-117.07044199999999
2174,2017-03-19 12:00:00,500 SEA WORLD DRIVE,32.767028,-117.22823500000001
2175,2017-03-19 13:34:00,2300 WEST MISSION BAY DRIVE,32.768840000000004,-117.243669
2176,2017-03-19 14:19:00,1800 PALM AVENUE,32.683661,-117.091815
2177,2017-03-19 16:00:00,900 CAM DE LA REINA  ,39.78373,-100.445882
2178,2017-03-19 16:10:00,5800 FAIRMOUNT AVENUE,32.760744,-117.099465
2179,2017-03-19 17:09:00,2100 06TH AVENUE,39.78373,-100.445882
2180,2017-03-19 17:15:00,2900 CLAIREMONT DRIVE,32.828402000000004,-117.206075
2181,2017-03-19 17:30:00,4900 FOOTHILL BOULEVARD,32.806938,-117.244293
2182,2017-03-19 17:45:00,400 HOTEL CIRCLE,39.78373,-100.445882
2183,2017-03-19 18:14:00,10700 CLAIREMONT MESA BOULEVARD,32.827768,-117.206741
2184,2017-03-19 18:30:00,9500 FRIARS ROAD,32.764082,-117.19319499999999
2185,2017-03-19 18:43:00,2900 ROSECRANS STREET,32.7438,-117.21301799999999
2186,2017-03-19 22:00:00,700 QUAIL STREET,32.717363,-117.109357
2187,2017-03-19 22:17:00,4500 BOND STREET,32.804119,-117.220596
2188,2017-03-20 00:01:00,4500 MISSION BAY DRIVE,32.801708000000005,-117.215073
2189,2017-03-20 00:01:00,1200 CAM DEL RIO  ,39.78373,-100.445882
2190,2017-03-20 07:30:00,4000 EL CAJON BOULEVARD,32.755155,-117.14633700000002
2191,2017-03-20 09:00:00,7200 MESA COLLEGE DRIVE,32.800878999999995,-117.15809099999998
2192,2017-03-20 09:28:00,2700 HISTORIC DECATUR ROAD,32.737039,-117.21394599999999
2193,2017-03-20 10:58:00,4000 EUCLID AVENUE,32.748447,-117.092293
2194,2017-03-20 11:15:00,6900 MIRAMAR ROAD,32.877096,-117.18273300000001
2195,2017-03-20 12:38:00,9300 CLAIREMONT MESA BOULEVARD,32.827768,-117.206741
2196,2017-03-20 13:20:00,2700 MONUMENT ROAD,32.545258000000004,-117.077881
2197,2017-03-20 13:31:00,2200 MORLEY FIELD DRIVE,32.73988,-117.144722
2198,2017-03-20 15:24:00,4500 UNIVERSITY AVENUE,32.748466,-117.155378
2199,2017-03-20 16:15:00,1500 IMPERIAL AVENUE,32.706352,-117.138117
2200,2017-03-20 16:25:00,3900 54TH STREET,32.761545,-117.079396
2201,2017-03-20 17:28:00,2100 SUNSET CLIFFS BOULEVARD,32.75346,-117.239092
2202,2017-03-20 18:05:00,6600 MIRA MESA BOULEVARD,32.89275,-117.20145900000001
2203,2017-03-20 18:30:00,5000 TEXAS STREET,32.768415999999995,-117.139448
2204,2017-03-20 20:48:00,400 DENNERY ROAD,32.58263,-117.03254
2205,2017-03-20 21:07:00,2900 CHICAGO STREET,32.78706,-117.205063
2206,2017-03-20 22:48:00,3400 30TH STREET,32.757576,-117.130174
2207,2017-03-20 23:44:00,3100 EL CAJON BOULEVARD,32.755155,-117.14633700000002
2208,2017-03-21 00:01:00,3900 30TH STREET,32.757576,-117.130174
2209,2017-03-21 00:01:00,9200 CLAIREMONT MESA BOULEVARD,32.827768,-117.206741
2210,2017-03-21 00:01:00,6500 RIVERDALE STREET,32.790425,-117.09960900000002
2211,2017-03-21 00:01:00,1100 WALL STREET,32.847269,-117.27306399999999
2212,2017-03-21 00:30:00,5800 MILDRED STREET,32.769096000000005,-117.18884299999999
2213,2017-03-21 01:51:00,600 CESAR E CHAVEZ PARKWAY,32.701838,-117.143932
2214,2017-03-21 04:30:00,0 I-805 SB  ,39.78373,-100.445882
2215,2017-03-21 04:30:00,0 CAM COPETE  ,39.78373,-100.445882
2216,2017-03-21 07:00:00,1500 C STREET,32.716787,-117.15653999999999
2217,2017-03-21 07:37:00,9800 MIRA MESA BOULEVARD,32.89275,-117.20145900000001
2218,2017-03-21 07:45:00,3200 EL CAJON BOULEVARD,32.755155,-117.14633700000002
2219,2017-03-21 08:30:00,5900 LINDA VISTA ROAD,32.765815,-117.19654299999999
2220,2017-03-21 08:57:00,8300 CARGILL AVENUE,32.865013,-117.21648400000001
2221,2017-03-21 09:00:00,4500 COLLEGE AVENUE,32.785197,-117.06251100000001
2222,2017-03-21 09:16:00,10700 CAM RUIZ  ,39.78373,-100.445882
2223,2017-03-21 09:29:00,3000 GREELY AVENUE,32.698046999999995,-117.12733600000001
2224,2017-03-21 10:05:00,1000 LAUREL STREET,32.731389,-117.160045
2225,2017-03-21 11:34:00,5400 EL CAJON BOULEVARD,32.755155,-117.14633700000002
2226,2017-03-21 11:45:00,4400 JEWELL STREET,32.80835,-117.240997
2227,2017-03-21 12:33:00,400 RAVEN STREET,32.713421000000004,-117.107597
2228,2017-03-21 13:00:00,18100 BANDY CANYON ROAD,33.07629,-116.98243000000001
2229,2017-03-21 13:00:00,3100 EL CAJON BOULEVARD,32.755155,-117.14633700000002
2230,2017-03-21 13:59:00,800 EUCLID AVENUE,32.748447,-117.092293
2231,2017-03-21 14:45:00,600 05TH AVENUE,39.78373,-100.445882
2232,2017-03-21 15:59:00,4500 LAMONT STREET,32.807049,-117.23719799999999
2233,2017-03-21 16:09:00,700 E STREET,32.63994,-117.097652
2234,2017-03-21 18:00:00,200 FOOTHILL ROAD,32.560177,-117.049301
2235,2017-03-21 18:07:00,1600 B STREET,32.71783,-117.153621
2236,2017-03-21 19:20:00,4400 MANITOU WAY,32.833599,-117.19473
2237,2017-03-21 19:30:00,5000 SANTA MONICA AVENUE,32.744507,-117.24513200000001
2238,2017-03-21 21:25:00,11500 WINDCREST LANE,32.975448,-117.082105
2239,2017-03-21 21:34:00,4000 42ND STREET,32.712467,-117.10466799999999
2240,2017-03-21 22:28:00,3200 BEYER BOULEVARD,32.584724,-117.071301
2241,2017-03-21 22:39:00,4200 39TH STREET,32.715537,-117.110657
2242,2017-03-22 00:01:00,8800 UNIVERSITY CENTER LANE,32.87022,-117.228122
2243,2017-03-22 00:01:00,3300 NORTH TORREY PINES COURT,32.892949,-117.24141200000001
2244,2017-03-22 00:01:00,5200 KEARNY VILLA ROAD,32.856764,-117.118385
2245,2017-03-22 06:56:00,5200 EL CAJON BOULEVARD,32.755155,-117.14633700000002
2246,2017-03-22 07:31:00,9700 MIRAMAR WAY,32.88068,-117.11842299999999
2247,2017-03-22 09:20:00,1900 EL CAJON BOULEVARD,32.755155,-117.14633700000002
2248,2017-03-22 10:25:00,1800 TRUXTUN ROAD,32.731501,-117.221696
2249,2017-03-22 11:15:00,100 WASHINGTON STREET,32.749871,-117.160877
2250,2017-03-22 12:12:00,4300 NORTH HARBOR DRIVE,32.727543,-117.217192
2251,2017-03-22 14:30:00,800 SAN PASCUAL STREET,39.78373,-100.445882
2252,2017-03-22 14:49:00,2900 ALTA VIEW DRIVE,32.678608000000004,-117.034866
2253,2017-03-22 15:00:00,4200 MISSISSIPPI STREET,32.745605,-117.141144
2254,2017-03-22 15:00:00,5800 BALBOA AVENUE,32.807522999999996,-117.212574
2255,2017-03-22 15:05:00,4000 VIA MAR DE DELFINAS  ,32.917263,-117.22424299999999
2256,2017-03-22 15:17:00,800 C STREET,32.716787,-117.15653999999999
2257,2017-03-22 15:38:00,3000 VIA ALICANTE  ,32.860958000000004,-117.233528
2258,2017-03-22 15:40:00,8600 VIA MALLORCA  ,32.860043,-117.23416100000001
2259,2017-03-22 17:25:00,1700 F STREET,32.713676,-117.149472
2260,2017-03-22 18:25:00,3700 VOLTAIRE STREET,32.743637,-117.234765
2261,2017-03-22 18:45:00,10400 TIERRASANTA BOULEVARD,32.822878,-117.115862
2262,2017-03-22 19:03:00,1700 F STREET,32.713676,-117.149472
2263,2017-03-22 21:10:00,7800 MESA COLLEGE DRIVE,32.800878999999995,-117.15809099999998
2264,2017-03-22 21:30:00,7400 MARGERUM AVENUE,32.803242,-117.066177
2265,2017-03-23 00:01:00,8600 VILLA LA JOLLA DRIVE,32.87472,-117.233764
2266,2017-03-23 00:01:00,5600 MISSION CENTER ROAD,32.774118,-117.15388300000001
2267,2017-03-23 00:22:00,4100 NOBEL DRIVE,32.868456,-117.22811599999999
2268,2017-03-23 04:16:00,7700 VICKERS STREET,32.828128,-117.15416699999999
2269,2017-03-23 04:54:00,300 LEDGEWOOD LANE,32.696262,-117.034683
2270,2017-03-23 06:41:00,7200 PARADISE VALLEY ROAD,32.688251,-117.048828
2271,2017-03-23 06:58:00,9800 MIRAMAR WAY,32.88068,-117.11842299999999
2272,2017-03-23 07:13:00,6200 LAKE ARAGO AVENUE,32.794872,-117.013329
2273,2017-03-23 07:48:00,3800 IMPERIAL AVENUE,32.706352,-117.138117
2274,2017-03-23 09:44:00,11800 RANCHO BERNARDO ROAD,33.02191,-117.11792
2275,2017-03-23 09:49:00,4400 50TH STREET,32.721253999999995,-117.087668
2276,2017-03-23 09:52:00,11800 EL CAMINO REAL  ,33.178824,-117.32663799999999
2277,2017-03-23 12:09:00,3000 BUNKER HILL STREET,32.803333,-117.21539299999999
2278,2017-03-23 12:43:00,5800 MONTEZUMA ROAD,32.770813000000004,-117.07755800000001
2279,2017-03-23 14:00:00,900 PICADOR BOULEVARD,32.576716999999995,-117.057266
2280,2017-03-23 14:32:00,1000 MARKET STREET,32.7115,-117.15922900000001
2281,2017-03-23 14:40:00,10800 WESTVIEW PARKWAY,32.932888,-117.124199
2282,2017-03-23 15:00:00,5200 KEARNY VILLA ROAD,32.856764,-117.118385
2283,2017-03-23 15:04:00,0 35TH STREET,32.751962,-117.11802800000001
2284,2017-03-23 16:02:00,7900 MIRAMAR ROAD,32.877096,-117.18273300000001
2285,2017-03-23 16:50:00,4200 51ST STREET,32.750633,-117.084511
2286,2017-03-23 16:59:00,3000 IMPERIAL AVENUE,32.706352,-117.138117
2287,2017-03-23 17:10:00,5200 FAIRMOUNT AVENUE,32.760744,-117.099465
2288,2017-03-23 17:45:00,5500 BALBOA AVENUE,32.807522999999996,-117.212574
2289,2017-03-23 18:30:00,8100 CLAIREMONT MESA BOULEVARD,32.827768,-117.206741
2290,2017-03-23 18:40:00,4400 CONVOY STREET,32.83661,-117.15225900000002
2291,2017-03-23 20:50:00,1800 CABLE STREET,32.745803,-117.24933
2292,2017-03-23 21:30:00,2900 BROADWAY  ,32.715727,-117.154605
2293,2017-03-23 21:30:00,3700 CAM DEL RIO  ,39.78373,-100.445882
2294,2017-03-23 21:32:00,2400 G STREET,32.712672999999995,-117.143997
2295,2017-03-23 22:43:00,5700 BATES STREET,32.746235999999996,-117.07548799999999
2296,2017-03-23 22:50:00,3100 CHOLLAS ROAD,32.736843,-117.085953
2297,2017-03-23 22:50:00,3100 CHOLLAS ROAD,32.736843,-117.085953
2298,2017-03-23 23:53:00,3200 MEADE AVENUE,32.757275,-117.13265200000001
2299,2017-03-23 23:56:00,300 HORTON PLAZA,32.713986,-117.163789
2300,2017-03-24 00:01:00,4200 KARENSUE AVENUE,32.848832,-117.200565
2301,2017-03-24 04:30:00,0 OCEAN VIEW BOULEVARD,32.701172,-117.129494
2302,2017-03-24 04:48:00,5600 COLLEGE AVENUE,32.785197,-117.06251100000001
2303,2017-03-24 05:50:00,6900 BALBOA AVENUE,32.807522999999996,-117.212574
2304,2017-03-24 07:15:00,10400 BLACK MTN ROAD,32.985014,-117.13178799999999
2305,2017-03-24 07:32:00,3400 MARKET STREET,32.7115,-117.15922900000001
2306,2017-03-24 07:43:00,1600 47TH STREET,32.724009,-117.093799
2307,2017-03-24 08:20:00,7200 MESA COLLEGE DRIVE,32.800878999999995,-117.15809099999998
2308,2017-03-24 10:16:00,1900 MORENA BOULEVARD,32.821923999999996,-117.226652
2309,2017-03-24 11:10:00,9600 AERO DRIVE,32.809653000000004,-117.14908899999999
2310,2017-03-24 12:28:00,2800 MAPLE STREET,32.732787,-117.1243
2311,2017-03-24 12:37:00,1000 44TH STREET,32.744003,-117.099876
2312,2017-03-24 12:45:00,10900 ROSELLE STREET,32.900766,-117.223906
2313,2017-03-24 12:45:00,7000 IMPERIAL AVENUE,32.706352,-117.138117
2314,2017-03-24 13:00:00,4000 FAIRMOUNT AVENUE,32.760744,-117.099465
2315,2017-03-24 13:10:00,1000 44TH STREET,32.744003,-117.099876
2316,2017-03-24 13:16:00,4600 GENESEE AVENUE,32.888282000000004,-117.23196599999999
2317,2017-03-24 13:20:00,2500 ROSECRANS STREET,32.7438,-117.21301799999999
2318,2017-03-24 13:58:00,3600 SHOOTING STAR DRIVE,32.567226,-117.056137
2319,2017-03-24 14:00:00,3800 FAIRMOUNT AVENUE,32.760744,-117.099465
2320,2017-03-24 14:15:00,2400 NORTHSIDE DRIVE,32.782933,-117.13112199999999
2321,2017-03-24 14:40:00,8400 CAM DEL ORO  ,39.78373,-100.445882
2322,2017-03-24 14:53:00,10900 BLACK MTN ROAD,32.985014,-117.13178799999999
2323,2017-03-24 14:54:00,3800 WINONA AVENUE,32.794304,-117.08622
2324,2017-03-24 16:37:00,900 FRONT STREET,32.718819,-117.164726
2325,2017-03-24 17:00:00,2300 FENTON PARKWAY,32.778844,-117.126824
2326,2017-03-24 17:46:00,3600 MEADE AVENUE,32.757275,-117.13265200000001
2327,2017-03-24 18:45:00,8000 OTHELLO AVENUE,32.817143,-117.154723
2328,2017-03-24 19:30:00,3500 DEL MAR HEIGHTS ROAD,32.948704,-117.25198400000001
2329,2017-03-24 19:30:00,2900 05TH AVENUE,39.78373,-100.445882
2330,2017-03-24 19:33:00,2700 GARNET AVENUE,32.801827,-117.2316
2331,2017-03-24 21:13:00,1800 BACON STREET,32.751408000000005,-117.247147
2332,2017-03-24 22:35:00,4500 LA JOLLA VILLAGE DRIVE,32.871776000000004,-117.233775
2333,2017-03-24 23:43:00,2800 EUCLID AVENUE,32.748447,-117.092293
2334,2017-03-25 01:36:00,900 11TH AVENUE,32.716796,-117.154707
2335,2017-03-25 01:45:00,1000 EMERALD STREET,32.801666,-117.241447
2336,2017-03-25 02:09:00,2100 SUNSET CLIFFS BOULEVARD,32.75346,-117.239092
2337,2017-03-25 04:00:00,400 B STREET,32.71783,-117.153621
2338,2017-03-25 04:30:00,4700 49TH STREET,32.720455,-117.089798
2339,2017-03-25 05:00:00,6400 COLLEGE GROVE DRIVE,32.73519,-117.065816
2340,2017-03-25 07:10:00,0 BALBOA AVENUE,32.800476,-117.231822
2341,2017-03-25 08:30:00,1600 EUCLID AVENUE,32.748447,-117.092293
2342,2017-03-25 08:42:00,5200 CLAIREMONT MESA BOULEVARD,32.827768,-117.206741
2343,2017-03-25 09:05:00,5400 EL CAJON BOULEVARD,32.755155,-117.14633700000002
2344,2017-03-25 09:22:00,2100 COMSTOCK STREET,32.795219,-117.175568
2345,2017-03-25 13:35:00,900 36TH STREET,32.706107,-117.11681899999999
2346,2017-03-25 14:25:00,10600 POMERADO ROAD,33.055288,-117.06995800000001
2347,2017-03-25 14:58:00,4300 PARK BOULEVARD,32.758362,-117.14626299999999
2348,2017-03-25 16:00:00,4000 FAIRMOUNT AVENUE,32.760744,-117.099465
2349,2017-03-25 17:12:00,0 30TH STREET,32.757576,-117.130174
2350,2017-03-25 17:15:00,1700 COMMERCIAL STREET,32.705234999999995,-117.151614
2351,2017-03-25 17:34:00,1800 NEWTON AVENUE,32.694709,-117.10159399999999
2352,2017-03-25 17:35:00,3700 VERMONT STREET,32.741717,-117.153374
2353,2017-03-25 17:38:00,7700 PARADISE VALLEY ROAD,32.688251,-117.048828
2354,2017-03-25 17:53:00,8200 LA JOLLA SHORES DRIVE,32.869965,-117.24978600000001
2355,2017-03-25 18:20:00,3200 SPORTS ARENA BOULEVARD,32.754911,-117.21956000000002
2356,2017-03-25 19:24:00,600 SATURN BOULEVARD,32.577393,-117.09278799999998
2357,2017-03-25 19:58:00,11000 POWAY ROAD,32.945686,-117.080997
2358,2017-03-25 20:30:00,3400 HANCOCK STREET,32.741941,-117.18316899999999
2359,2017-03-25 23:25:00,1800 WEST MISSION BAY DRIVE,32.771993,-117.250171
2360,2017-03-25 23:58:00,1000 A STREET,32.718841999999995,-117.16111000000001
2361,2017-03-26 00:01:00,3900 CONVOY STREET,32.83661,-117.15225900000002
2362,2017-03-26 00:10:00,7300 NEW SALEM STREET,32.915673999999996,-117.144594
2363,2017-03-26 00:11:00,1400 TORREY PINES ROAD,32.844972999999996,-117.26973799999999
2364,2017-03-26 01:03:00,3900 FLORIDA STREET,32.752163,-117.14376100000001
2365,2017-03-26 02:07:00,4000 30TH STREET,32.757576,-117.130174
2366,2017-03-26 07:58:00,12300 WORLD TRADE DRIVE,32.987957,-117.071877
2367,2017-03-26 09:05:00,4500 MISSION BAY DRIVE,32.801708000000005,-117.215073
2368,2017-03-26 09:35:00,12600 RANCHO PENASQUITOS BOULEVARD,32.949373,-117.10683
2369,2017-03-26 10:56:00,7800 CLAIREMONT MESA BOULEVARD,32.827768,-117.206741
2370,2017-03-26 14:20:00,500 WASHINGTON STREET,32.749871,-117.160877
2371,2017-03-26 15:03:00,18000 WEST BERNARDO DRIVE,33.055938,-117.072382
2372,2017-03-26 15:32:00,1600 CAM DEL RIO  ,39.78373,-100.445882
2373,2017-03-26 16:00:00,3400 LEBON DRIVE,32.869931,-117.224499
2374,2017-03-26 16:47:00,2600 HIGHLAND AVENUE,32.751416,-117.09870900000001
2375,2017-03-26 17:42:00,1700 04TH AVENUE,39.78373,-100.445882
2376,2017-03-26 19:39:00,3700 VOLTAIRE STREET,32.743637,-117.234765
2377,2017-03-26 20:00:00,2300 ROLL DRIVE,32.554827,-116.937402
2378,2017-03-26 20:00:00,3300 BEYER BOULEVARD,32.584724,-117.071301
2379,2017-03-26 20:23:00,3300 INGRAHAM STREET,32.798854999999996,-117.24056200000001
2380,2017-03-26 21:29:00,3300 ORANGE AVENUE,32.754063,-117.12516000000001
2381,2017-03-26 21:40:00,2600 ARIANE DRIVE,32.827764,-117.226001
2382,2017-03-26 21:40:00,1100 G STREET,32.712672999999995,-117.143997
2383,2017-03-27 05:57:00,500 RAVEN STREET,32.713421000000004,-117.107597
2384,2017-03-27 06:00:00,6100 AKINS AVENUE,32.709846,-117.066681
2385,2017-03-27 07:00:00,1400 QUIVIRA ROAD,32.765938,-117.240623
2386,2017-03-27 07:45:00,10400 RANCHO CARMEL DRIVE,32.978326,-117.081946
2387,2017-03-27 07:56:00,9800 MIRAMAR ROAD,32.877096,-117.18273300000001
2388,2017-03-27 08:39:00,6400 IMPERIAL AVENUE,32.706352,-117.138117
2389,2017-03-27 11:07:00,4600 NOYES STREET,32.797958,-117.230507
2390,2017-03-27 13:01:00,2700 01ST AVENUE,39.78373,-100.445882
2391,2017-03-27 13:10:00,0 CAM SANTA FE  ,39.78373,-100.445882
2392,2017-03-27 15:00:00,0 32ND  ,32.7199,-117.12524199999999
2393,2017-03-27 15:06:00,5900 CARMEL VALLEY ROAD,32.93201,-117.241956
2394,2017-03-27 16:04:00,4800 VOLTAIRE STREET,32.743637,-117.234765
2395,2017-03-27 17:25:00,11800 RANCHO BERNARDO ROAD,33.02191,-117.11792
2396,2017-03-27 17:45:00,1600 CAM DEL RIO  ,39.78373,-100.445882
2397,2017-03-27 17:49:00,2600 05TH AVENUE,39.78373,-100.445882
2398,2017-03-27 19:15:00,6600 ALVARADO ROAD,32.7768,-117.067757
2399,2017-03-27 20:50:00,800 WASHINGTON STREET,32.749871,-117.160877
2400,2017-03-27 20:52:00,0 FIRETHORN STREET,32.580151,-117.040314
2401,2017-03-28 00:01:00,700 SAN YSIDRO BOULEVARD,39.78373,-100.445882
2402,2017-03-28 00:25:00,5100 LINDA VISTA ROAD,32.765815,-117.19654299999999
2403,2017-03-28 02:51:00,1300 MARKET STREET,32.7115,-117.15922900000001
2404,2017-03-28 07:30:00,1100 VIA LAS CUMBRES  ,32.768813,-117.181044
2405,2017-03-28 07:32:00,6200 CARMEL VALLEY ROAD,32.93201,-117.241956
2406,2017-03-28 08:10:00,500 WASHINGTON STREET,32.749871,-117.160877
2407,2017-03-28 11:00:00,4400 JUTLAND DRIVE,32.826733000000004,-117.222252
2408,2017-03-28 12:00:00,13800 CARMEL VALLEY ROAD,32.93201,-117.241956
2409,2017-03-28 12:35:00,0 54TH FRONTAGE WEST ROAD,39.78373,-100.445882
2410,2017-03-28 12:40:00,5500 ENCINA DRIVE,32.696758,-117.078644
2411,2017-03-28 13:14:00,4300 EXECUTIVE DRIVE,32.875076,-117.211826
2412,2017-03-28 13:15:00,8700 VILLA LA JOLLA DRIVE,32.87472,-117.233764
2413,2017-03-28 14:06:00,1100 08TH AVENUE,39.78373,-100.445882
2414,2017-03-28 15:05:00,4000 30TH STREET,32.757576,-117.130174
2415,2017-03-28 15:52:00,1000 GARNET AVENUE,32.797712,-117.251627
2416,2017-03-28 16:00:00,4000 MADISON AVENUE,32.760931,-117.154357
2417,2017-03-28 18:10:00,900 PICADOR BOULEVARD,32.576716999999995,-117.057266
2418,2017-03-28 18:15:00,5100 TROJAN AVENUE,32.754878999999995,-117.083633
2419,2017-03-28 18:17:00,1600 CAM DEL RIO  ,39.78373,-100.445882
2420,2017-03-28 18:30:00,3600 SAN PASQUAL VALLEY ROAD,33.115806,-117.05887299999999
2421,2017-03-28 19:58:00,1000 ISLAND AVENUE,32.710910999999996,-117.122253
2422,2017-03-28 20:15:00,1000 CAM DE LA REINA  ,39.78373,-100.445882
2423,2017-03-28 21:30:00,12300 WORLD TRADE DRIVE,32.987957,-117.071877
2424,2017-03-28 23:40:00,4000 TAYLOR STREET,32.75721,-117.198227
2425,2017-03-29 00:01:00,2600 UNIVERSITY AVENUE,32.748466,-117.155378
2426,2017-03-29 03:01:00,4100 PACIFIC HIGHWAY,32.753739,-117.200823
2427,2017-03-29 05:48:00,200 SAN YSIDRO BOULEVARD,39.78373,-100.445882
2428,2017-03-29 07:10:00,13800 CARMEL VALLEY ROAD,32.93201,-117.241956
2429,2017-03-29 07:32:00,6900 FULTON STREET,32.79,-117.167625
2430,2017-03-29 07:51:00,4800 SHAWLINE STREET,32.832568,-117.163829
2431,2017-03-29 08:55:00,9700 BALBOA AVENUE,32.807522999999996,-117.212574
2432,2017-03-29 10:05:00,4500 KEARNY VILLA ROAD,32.856764,-117.118385
2433,2017-03-29 11:00:00,7000 FRIARS ROAD,32.764082,-117.19319499999999
2434,2017-03-29 11:15:00,13200 BLACK MTN ROAD,32.985014,-117.13178799999999
2435,2017-03-29 11:41:00,11300 BLACK MTN ROAD,32.985014,-117.13178799999999
2436,2017-03-29 11:59:00,10700 SORRENTO VALLEY ROAD,32.902281,-117.224076
2437,2017-03-29 12:12:00,4500 EL CAJON BOULEVARD,32.755155,-117.14633700000002
2438,2017-03-29 12:39:00,15700 BERNARDO HEIGHTS PARKWAY,33.009682,-117.07723200000001
2439,2017-03-29 13:24:00,0 10TH AVENUE,32.748303,-117.15529199999999
2440,2017-03-29 13:43:00,3400 UNIVERSITY AVENUE,32.748466,-117.155378
2441,2017-03-29 13:45:00,2500 MARKET STREET,32.7115,-117.15922900000001
2442,2017-03-29 14:23:00,6000 SANTO ROAD,32.833775,-117.10104399999999
2443,2017-03-29 15:22:00,4500 RUFFNER STREET,32.832622,-117.15920700000001
2444,2017-03-29 15:59:00,2600 EAST MISSION BAY DRIVE,32.767296,-117.209051
2445,2017-03-29 17:59:00,4800 MERCURY STREET,32.822204,-117.148852
2446,2017-03-29 18:00:00,4600 63RD STREET,32.768631,-117.064682
2447,2017-03-29 18:04:00,15900 POTOMAC STREET,32.679783,-117.058594
2448,2017-03-29 18:45:00,900 G STREET,32.712672999999995,-117.143997
2449,2017-03-29 19:57:00,500 30TH STREET,32.710744,-117.13051499999999
2450,2017-03-29 20:13:00,900 EUCLID AVENUE,32.748447,-117.092293
2451,2017-03-29 20:50:00,1000 25TH STREET,32.716339000000005,-117.14028200000001
2452,2017-03-29 21:05:00,11100 IRONWOOD ROAD,32.902935,-117.097778
2453,2017-03-29 21:06:00,4600 EL CAJON BOULEVARD,32.756087,-117.09553400000001
2454,2017-03-29 21:08:00,1000 GRAPE STREET,32.726154,-117.162071
2455,2017-03-29 21:30:00,10000 OSGOOD WAY,32.899181,-117.16161299999999
2456,2017-03-29 23:59:00,1700 WASHINGTON PLACE,32.74987,-117.17681100000001
2457,2017-03-30 00:01:00,8500 CAM SANTA FE  ,39.78373,-100.445882
2458,2017-03-30 00:01:00,100 WASHINGTON STREET,32.749871,-117.160877
2459,2017-03-30 00:30:00,2100 REO DRIVE,32.671845000000005,-117.061203
2460,2017-03-30 01:55:00,5300 MISSION CENTER ROAD,32.774118,-117.15388300000001
