,date_time,street_name
18831,2018-11-16 05:30:00,3700 MAIN STREET
18832,2018-11-16 08:20:00,6000 HUGHES STREET
18833,2018-11-16 08:50:00,6200 CAPRI DRIVE
18834,2018-11-16 08:50:00,3100 SPORTS ARENA BOULEVARD
18835,2018-11-16 09:19:00,4200 GENESEE AVENUE
18836,2018-11-16 09:23:00,400 WOODMAN STREET
18837,2018-11-16 10:00:00,3600 KEARNY VILLA ROAD
18838,2018-11-16 10:32:00,5900 BALBOA AVENUE
18839,2018-11-16 11:48:00,4900 TROJAN AVENUE
18840,2018-11-16 12:59:00,11100 RANCHO CARMEL DRIVE
18841,2018-11-16 13:00:00,1400 47TH STREET
18842,2018-11-16 13:15:00,0 NOELL STREET
18843,2018-11-16 13:30:00,1200 POINT DEL MAR  
18844,2018-11-16 14:08:00,4800 CASS STREET
18845,2018-11-16 14:15:00,7200 LA JOLLA BOULEVARD
18846,2018-11-16 14:45:00,2000 CHATSWORTH BOULEVARD
18847,2018-11-16 14:52:00,4700 FEDERAL BOULEVARD
18848,2018-11-16 15:20:00,5600 MISSION CENTER ROAD
18849,2018-11-16 15:20:00,14800 CAM DEL SUR  
18850,2018-11-16 15:25:00,7400 MISSION VALLEY ROAD
18851,2018-11-16 15:40:00,4400 UNIVERSITY AVENUE
18852,2018-11-16 15:52:00,4400 MAYBERRY STREET
18853,2018-11-16 16:15:00,500 HAWTHORN STREET
18854,2018-11-16 16:20:00,4100 MARKET STREET
18855,2018-11-16 16:30:00,2100 YAMA STREET
18856,2018-11-16 16:30:00,800 A STREET
18857,2018-11-16 16:31:00,6300 KIMMY COURT
18858,2018-11-16 17:03:00,4500 39TH STREET
18859,2018-11-16 17:09:00,1600 CORONADO AVENUE
18860,2018-11-16 17:20:00,8100 AERO DRIVE
18861,2018-11-16 17:20:00,4400 HOME AVENUE
18862,2018-11-16 17:30:00,2400 BROADWAY  
18863,2018-11-16 17:30:00,2000 MORENA BOULEVARD
18864,2018-11-16 17:59:00,5000 LOGAN AVENUE
18865,2018-11-16 18:02:00,2000 WASHINGTON STREET
18866,2018-11-16 18:40:00,13000 BLACK MTN ROAD
18867,2018-11-16 19:20:00,0 LA JOLLA VILLAGE DRIVE
18868,2018-11-16 19:30:00,2600 EUCLID AVENUE
18869,2018-11-16 19:42:00,1900 54TH STREET
18870,2018-11-16 20:28:00,3700 DEL MAR HEIGHTS ROAD
18871,2018-11-16 20:44:00,1700 UNIVERSITY AVENUE
18872,2018-11-16 20:55:00,2900 MIDWAY DRIVE
18873,2018-11-16 21:48:00,700 32ND STREET
18874,2018-11-16 22:12:00,1300 KELTON ROAD
18875,2018-11-16 23:08:00,1000 EUCLID AVENUE
18876,2018-11-17 01:10:00,4300 VOLTAIRE STREET
18877,2018-11-17 06:41:00,0 CARLETON STREET
18878,2018-11-17 09:50:00,1200 30TH STREET
18879,2018-11-17 11:30:00,300 MARKETPLACE AVENUE
18880,2018-11-17 11:58:00,1200 COAST BOULEVARD
18881,2018-11-17 12:07:00,12400 BLACK MTN ROAD
18882,2018-11-17 13:50:00,8000 OTHELLO AVENUE
18883,2018-11-17 14:17:00,3300 CAM DE LA PLAZA  
18884,2018-11-17 14:30:00,4800 WINONA AVENUE
18885,2018-11-17 14:42:00,2500 VIOLET STREET
18886,2018-11-17 15:00:00,6800 WAITE DRIVE
18887,2018-11-17 15:15:00,5000 MISSION CENTER ROAD
18888,2018-11-17 16:00:00,6900 ALVARADO ROAD
18889,2018-11-17 16:50:00,1400 CAM DE LA REINA  
18890,2018-11-17 17:10:00,900 FRONT STREET
18891,2018-11-17 17:22:00,6900 LINDA VISTA ROAD
18892,2018-11-17 19:23:00,4500 CLAIREMONT MESA BOULEVARD
18893,2018-11-17 20:07:00,4300 STACY PLACE
18894,2018-11-17 20:10:00,1200 CLEVELAND AVENUE
18895,2018-11-17 22:36:00,2200 GARNET AVENUE
18896,2018-11-17 22:43:00,10700 RICKERT ROAD
18897,2018-11-17 23:14:00,800 HARBOR DRIVE
18898,2018-11-17 23:51:00,1500 01ST AVENUE
18899,2018-11-18 00:01:00,2800 STATE STREET
18900,2018-11-18 00:01:00,3200 MYRTLE AVENUE
18901,2018-11-18 00:01:00,5200 OLVERA AVENUE
18902,2018-11-18 00:01:00,4800 SHAWLINE STREET
18903,2018-11-18 00:17:00,1700 ROSECRANS STREET
18904,2018-11-18 01:20:00,1400 05TH AVENUE
18905,2018-11-18 01:20:00,800 11TH AVENUE
18906,2018-11-18 06:30:00,6100 WUNDERLIN AVENUE
18907,2018-11-18 09:30:00,7100 PALMILLA DRIVE
18908,2018-11-18 12:05:00,6600 KELLY STREET
18909,2018-11-18 12:05:00,6200 MIRAMAR ROAD
18910,2018-11-18 12:11:00,300 SOUTHLOOK AVENUE
18911,2018-11-18 12:13:00,900 PROSPECT STREET
18912,2018-11-18 12:24:00,4300 HIGHLAND AVENUE
18913,2018-11-18 12:45:00,4400 PARK BOULEVARD
18914,2018-11-18 13:45:00,5000 UNIVERSITY AVENUE
18915,2018-11-18 15:35:00,9700 GALVIN AVENUE
18916,2018-11-18 15:35:00,3500 SPORTS ARENA BOULEVARD
18917,2018-11-18 15:54:00,8000 PARADISE VALLEY ROAD
18918,2018-11-18 16:30:00,3300 TORREY PINES ROAD
18919,2018-11-18 16:49:00,100 MARKET STREET
18920,2018-11-18 17:14:00,1200 REED AVENUE
18921,2018-11-18 17:15:00,0 BILLMAN STREET
18922,2018-11-18 17:35:00,400 DENNERY ROAD
18923,2018-11-18 18:15:00,2900 KURTZ STREET
18924,2018-11-18 18:40:00,4300 UNIVERSITY AVENUE
18925,2018-11-18 20:16:00,1300 NASHVILLE STREET
18926,2018-11-18 21:10:00,4900 CONVOY STREET
18927,2018-11-18 21:16:00,3000 MARKET STREET
18928,2018-11-18 21:16:00,3000 ISLAND AVENUE
18929,2018-11-18 22:30:00,11100 CAPILLA ROAD
18930,2018-11-19 00:01:00,3800 WINONA AVENUE
18931,2018-11-19 00:01:00,3700 MIDWAY DRIVE
18932,2018-11-19 00:01:00,3700 WABASH AVENUE
18933,2018-11-19 00:01:00,600 ASH STREET
18934,2018-11-19 00:01:00,9300 RUFFIN COURT
18935,2018-11-19 00:15:00,3300 UNIVERSITY AVENUE
18936,2018-11-19 07:50:00,8600 MIRAMAR PLACE
18937,2018-11-19 08:33:00,2400 MURRAY RIDGE ROAD
18938,2018-11-19 08:37:00,2700 MISSION BOULEVARD
18939,2018-11-19 09:26:00,2400 UNIVERSITY AVENUE
18940,2018-11-19 10:46:00,3700 CAM DEL RIO WEST  
18941,2018-11-19 10:46:00,3700 CAM DEL RIO WEST  
18942,2018-11-19 11:15:00,11400 SCRIPPS POWAY PARKWAY
18943,2018-11-19 11:31:00,800 EUCLID AVENUE
18944,2018-11-19 13:44:00,4700 IMPERIAL AVENUE
18945,2018-11-19 13:58:00,4700 CLAIREMONT DRIVE
18946,2018-11-19 14:24:00,8600 RIO SAN DIEGO DRIVE
18947,2018-11-19 15:28:00,9100 NORTH TORREY PINES ROAD
18948,2018-11-19 15:33:00,300 EUCLID AVENUE
18949,2018-11-19 16:34:00,6100 LA JOLLA BOULEVARD
18950,2018-11-19 17:50:00,8600 GIBBS DRIVE
18951,2018-11-19 17:59:00,11400 CARMEL MTN ROAD
18952,2018-11-19 21:30:00,3700 HERMAN AVENUE
18953,2018-11-19 22:20:00,4300 OHIO STREET
18954,2018-11-19 22:55:00,1900 NORTH HARBOR DRIVE
18955,2018-11-19 23:00:00,7900 DONZEE STREET
18956,2018-11-19 23:19:00,3400 KEARNY VILLA ROAD
18957,2018-11-20 00:01:00,4300 LANDIS STREET
18958,2018-11-20 00:01:00,4600 CONVOY STREET
18959,2018-11-20 02:08:00,1500 K STREET
18960,2018-11-20 05:15:00,2200 05TH AVENUE
18961,2018-11-20 05:57:00,4800 SOLEDAD MTN ROAD
18962,2018-11-20 06:45:00,11900 EL CAMINO REAL  
18963,2018-11-20 07:00:00,3800 CAM DEL RIO WEST  
18964,2018-11-20 07:00:00,300 MEADOWBROOK DRIVE
18965,2018-11-20 07:10:00,8100 GILMAN DRIVE
18966,2018-11-20 07:34:00,4500 COLLEGE AVENUE
18967,2018-11-20 09:35:00,3100 POINT LOMA  
18968,2018-11-20 10:08:00,2000 VALLECITOS  
18969,2018-11-20 10:41:00,6800 EL BANQUERO PLACE
18970,2018-11-20 11:56:00,4600 NOGAL STREET
18971,2018-11-20 12:45:00,1200 05TH AVENUE
18972,2018-11-20 12:59:00,1800 SAN DIEGO AVENUE
18973,2018-11-20 14:16:00,5000 SOLEDAD MOUNTAIN  
18974,2018-11-20 15:56:00,17300 CAMINO DEL SUR  
18975,2018-11-20 16:20:00,4000 42ND STREET
18976,2018-11-20 17:00:00,3900 60TH STREET
18977,2018-11-20 17:01:00,3700 ROSECRANS STREET
18978,2018-11-20 17:12:00,10600 ODELL ROAD
18979,2018-11-20 17:45:00,1900 CATALINA BOULEVARD
18980,2018-11-20 17:47:00,4200 CLAIREMONT MESA BOULEVARD
18981,2018-11-20 18:50:00,14500 EL CAMINO REAL  
18982,2018-11-20 19:18:00,6700 GENESEE AVENUE
18983,2018-11-20 20:02:00,4100 ROLANDO BOULEVARD
18984,2018-11-20 21:00:00,4500 LA JOLLA VILLAGE DRIVE
18985,2018-11-21 00:01:00,1800 GARNET AVENUE
18986,2018-11-21 00:01:00,7700 ENGINEER ROAD
18987,2018-11-21 00:23:00,4300 EVERTS STREET
18988,2018-11-21 01:00:00,11500 WINDING RIDGE DRIVE
18989,2018-11-21 06:14:00,1300 WOODMAN STREET
18990,2018-11-21 07:48:00,800 41ST STREET
18991,2018-11-21 08:04:00,3300 KEARNY VILLA ROAD
18992,2018-11-21 08:30:00,2400 FAMOSA BOULEVARD
18993,2018-11-21 09:20:00,6300 COLLEGE GROVE WAY
18994,2018-11-21 09:30:00,4100 30TH STREET
18995,2018-11-21 09:57:00,4100 30TH STREET
18996,2018-11-21 10:21:00,100 CALLE PRIMERA  
18997,2018-11-21 11:00:00,2700 GARNET AVENUE
18998,2018-11-21 12:00:00,8800 BALBOA AVENUE
18999,2018-11-21 12:00:00,2300 FENTON PARKWAY
19000,2018-11-21 12:05:00,3200 OCEAN VIEW BOULEVARD
19001,2018-11-21 12:42:00,6100 VISTA DE LA MESA  
19002,2018-11-21 12:44:00,0 MIRA MESA BOULEVARD
19003,2018-11-21 13:15:00,700 G STREET
19004,2018-11-21 15:10:00,0 11TH AVENUE
19005,2018-11-21 15:31:00,2100 MAIN STREET
19006,2018-11-21 17:30:00,8400 REGENTS ROAD
19007,2018-11-21 17:41:00,9100 MIRAMAR ROAD
19008,2018-11-21 17:50:00,4500 BANCROFT STREET
19009,2018-11-21 17:55:00,4200 BALBOA AVENUE
19010,2018-11-21 18:26:00,1700 UNIVERSITY AVENUE
19011,2018-11-21 18:40:00,1900 KEARNY AVENUE
19012,2018-11-21 20:00:00,4700 MISSION BAY DRIVE
19013,2018-11-21 21:27:00,800 01ST AVENUE
19014,2018-11-21 23:30:00,1700 JULIAN AVENUE
19015,2018-11-22 01:10:00,5200 MONTEZUMA ROAD
19016,2018-11-22 01:30:00,3900 HAINES STREET
19017,2018-11-22 02:10:00,9500 MIRA MESA BOULEVARD
19018,2018-11-22 04:05:00,4800 DEL MAR HEIGHTS ROAD
19019,2018-11-22 05:40:00,3100 CLAIREMONT DRIVE
19020,2018-11-22 07:00:00,5000 VOLTAIRE STREET
19021,2018-11-22 08:20:00,11100 CARMEL MTN ROAD
19022,2018-11-22 09:00:00,700 UNIVERSITY AVENUE
19023,2018-11-22 09:40:00,4000 COLLEGE AVENUE
19024,2018-11-22 09:59:00,9300 GENESEE AVENUE
19025,2018-11-22 13:38:00,5600 COLLEGE GROVE DRIVE
19026,2018-11-22 14:00:00,5200 MONTEZUMA ROAD
19027,2018-11-22 14:21:00,0 BRIARWOOD ROAD
19028,2018-11-22 15:19:00,2100 CRANDALL DRIVE
19029,2018-11-22 15:30:00,7400 LA JOLLA BOULEVARD
19030,2018-11-22 17:09:00,2900 GARNET AVENUE
19031,2018-11-22 18:47:00,4300 CAM DE LA PLAZA  
19032,2018-11-22 20:00:00,9800 MIRA LEE WAY
19033,2018-11-22 20:50:00,2000 GARNET AVENUE
19034,2018-11-22 22:04:00,6300 RANCHO MISSION ROAD
19035,2018-11-23 05:40:00,700 KETTNER BOULEVARD
19036,2018-11-23 07:38:00,5900 FAIRMOUNT AVENUE
19037,2018-11-23 10:45:00,1500 ROSECRANS STREET
19038,2018-11-23 10:50:00,1900 43RD STREET
19039,2018-11-23 11:25:00,1100 G STREET
19040,2018-11-23 11:42:00,2200 54TH STREET
19041,2018-11-23 13:00:00,3900 CAM DE LA PLAZA  
19042,2018-11-23 13:31:00,4200 UNIVERSITY AVENUE
19043,2018-11-23 13:56:00,5100 MISSION CENTER ROAD
19044,2018-11-23 14:28:00,5000 CHATEAU DRIVE
19045,2018-11-23 14:30:00,2200 FLUSHING DRIVE
19046,2018-11-23 14:33:00,400 BETHANY STREET
19047,2018-11-23 15:15:00,9800 MIRA MESA BOULEVARD
19048,2018-11-23 15:17:00,10900 SPRING CANYON ROAD
19049,2018-11-23 16:24:00,1300 BROADWAY  
19050,2018-11-23 16:38:00,0 BEYER BOULEVARD
19051,2018-11-23 16:50:00,3100 EVENING WAY
19052,2018-11-23 16:50:00,1500 TORREY PINES ROAD
19053,2018-11-23 17:06:00,7000 FRIARS ROAD
19054,2018-11-23 17:31:00,2000 DAIRY MART ROAD
19055,2018-11-23 18:00:00,3300 MURPHY CANYON ROAD
19056,2018-11-23 18:25:00,100 EAST OLIVE DRIVE
19057,2018-11-23 18:30:00,4300 ORANGE AVENUE
19058,2018-11-23 19:34:00,1600 GARNET AVENUE
19059,2018-11-23 20:59:00,5800 EL CAJON BOULEVARD
19060,2018-11-23 23:05:00,8600 HURLBUT STREET
19061,2018-11-24 00:01:00,4900 CAMPANILE DRIVE
19062,2018-11-24 01:14:00,4000 PACIFIC HIGHWAY
19063,2018-11-24 02:30:00,12600 EL CAMINO REAL  
19064,2018-11-24 02:45:00,4100 EL CAJON BOULEVARD
19065,2018-11-24 03:40:00,400 36TH STREET
19066,2018-11-24 09:18:00,9300 GENESEE AVENUE
19067,2018-11-24 09:55:00,0 I-805 NB  
19068,2018-11-24 11:00:00,3700 SPORTS ARENA BOULEVARD
19069,2018-11-24 12:13:00,6300 COLLEGE GROVE DRIVE
19070,2018-11-24 12:20:00,4700 GUYMON STREET
19071,2018-11-24 15:28:00,2200 CABLE STREET
19072,2018-11-24 16:39:00,3800 MISSION BOULEVARD
19073,2018-11-24 16:45:00,700 39TH STREET
19074,2018-11-24 17:22:00,7500 FAY AVENUE
19075,2018-11-24 17:27:00,3600 BARNETT AVENUE
19076,2018-11-24 17:31:00,0 LA JOLLA VILLAGE DRIVE
19077,2018-11-24 17:44:00,2400 CORONADO AVENUE
19078,2018-11-24 17:48:00,100 WASHINGTON STREET
19079,2018-11-24 18:00:00,2200 CAMINO DE LA PLAZA  
19080,2018-11-24 19:17:00,3200 LUNA AVENUE
19081,2018-11-24 19:22:00,1300 27TH STREET
19082,2018-11-24 19:53:00,4300 PARK BOULEVARD
19083,2018-11-24 20:23:00,2500 K STREET
19084,2018-11-24 21:33:00,4800 SARATOGA AVENUE
19085,2018-11-24 21:50:00,300 SIENA STREET
19086,2018-11-24 22:30:00,4100 54TH STREET
19087,2018-11-25 00:01:00,3400 FLORENCE LANE
19088,2018-11-25 00:01:00,4500 LA JOLLA VILLAGE DRIVE
19089,2018-11-25 03:00:00,1500 02ND AVENUE
19090,2018-11-25 04:30:00,3300 PARK BOULEVARD
19091,2018-11-25 05:34:00,4400 Z STREET
19092,2018-11-25 06:51:00,4700 A STREET
19093,2018-11-25 08:32:00,1200 CESAR E CHAVEZ PARKWAY
19094,2018-11-25 10:00:00,4400 EL CAJON BOULEVARD
19095,2018-11-25 11:40:00,3700 DEL SOL BOULEVARD
19096,2018-11-25 13:50:00,5300 MONROE AVENUE
19097,2018-11-25 14:23:00,0 GENESEE AVENUE
19098,2018-11-25 15:03:00,2800 GRAND AVENUE
19099,2018-11-25 15:10:00,10400 CLAIREMONT MESA BOULEVARD
19100,2018-11-25 15:13:00,4800 CLAIREMONT DRIVE
19101,2018-11-25 15:16:00,0 LA JOLLA SHORES DRIVE
19102,2018-11-25 18:35:00,5200 ORANGE AVENUE
19103,2018-11-25 19:09:00,400 ROBINSON AVENUE
19104,2018-11-25 19:46:00,2200 SUNSET CLIFFS BOULEVARD
19105,2018-11-25 23:02:00,8600 CLAIREMONT MESA BOULEVARD
19106,2018-11-25 23:38:00,3500 SPORTS ARENA BOULEVARD
19107,2018-11-26 00:01:00,1700 VILLAGE PLACE
19108,2018-11-26 00:01:00,4900 OLD CLIFFS ROAD
19109,2018-11-26 06:50:00,4400 EL CAJON BOULEVARD
19110,2018-11-26 06:50:00,1700 ELM AVENUE
19111,2018-11-26 07:51:00,4100 EL CAJON BOULEVARD
19112,2018-11-26 08:26:00,5400 CLAIREMONT MESA BOULEVARD
19113,2018-11-26 09:06:00,4100 FAIRMOUNT AVENUE
19114,2018-11-26 09:20:00,2000 CHATSWORTH BOULEVARD
19115,2018-11-26 09:30:00,200 SAN JACINTO DRIVE
19116,2018-11-26 09:47:00,3500 NATIONAL AVENUE
19117,2018-11-26 10:00:00,2100 CRANDALL DRIVE
19118,2018-11-26 10:52:00,11300 POWAY ROAD
19119,2018-11-26 11:00:00,1100 SURFWOOD LANE
19120,2018-11-26 11:30:00,500 UNIVERSITY AVENUE
19121,2018-11-26 13:13:00,1200 FASHION VALLEY ROAD
19122,2018-11-26 13:37:00,5000 EL CAJON BOULEVARD
19123,2018-11-26 14:14:00,6900 CAM MAQUILADORA  
19124,2018-11-26 14:40:00,2700 SNOWDROP STREET
19125,2018-11-26 14:45:00,2700 GARNET AVENUE
19126,2018-11-26 14:54:00,3500 INDIA STREET
19127,2018-11-26 15:26:00,3900 MORENA BOULEVARD
19128,2018-11-26 16:03:00,4000 MESSINA DRIVE
19129,2018-11-26 16:03:00,0 FLORIDA STREET
19130,2018-11-26 17:09:00,6800 GENESEE AVENUE
19131,2018-11-26 17:14:00,8800 CLAIREMONT MESA BOULEVARD
19132,2018-11-26 17:19:00,800 DUVAL STREET
19133,2018-11-26 21:30:00,5700 CARMEL VALLEY ROAD
19134,2018-11-26 22:02:00,8300 ABBOTSHILL ROAD
19135,2018-11-26 23:30:00,4700 MANSFIELD STREET
19136,2018-11-27 00:01:00,4600 ALAMO DRIVE
19137,2018-11-27 06:30:00,2400 GOODSTONE STREET
19138,2018-11-27 08:46:00,5500 RENAISSANCE AVENUE
19139,2018-11-27 11:00:00,7400 COPLEY PARK PLACE
19140,2018-11-27 11:15:00,100 47TH STREET
19141,2018-11-27 11:30:00,1500 ALTA LA JOLLA DRIVE
19142,2018-11-27 12:05:00,4200 NOBEL DRIVE
19143,2018-11-27 12:50:00,0 W/A 3900 ILLINOIS STREET
19144,2018-11-27 13:20:00,5000 LOGAN AVENUE
19145,2018-11-27 13:25:00,1300 PARK BOULEVARD
19146,2018-11-27 15:31:00,3000 EL CAJON BOULEVARD
19147,2018-11-27 15:35:00,3000 MIDWAY DRIVE
19148,2018-11-27 16:00:00,4300 54TH STREET
19149,2018-11-27 17:00:00,2600 NATIONAL AVENUE
19150,2018-11-27 17:20:00,1500 PICADOR BOULEVARD
19151,2018-11-27 17:20:00,2000 WEST MISSION BAY DRIVE
19152,2018-11-27 17:27:00,0 I-5 SB  
19153,2018-11-27 17:41:00,3600 INGRAHAM STREET
19154,2018-11-27 18:00:00,8400 LA JOLLA SHORES DRIVE
19155,2018-11-27 18:05:00,4400 EUCLID AVENUE
19156,2018-11-27 18:10:00,0 ALABAMA STREET
19157,2018-11-27 18:16:00,9300 TOWNE CENTRE DRIVE
19158,2018-11-27 18:21:00,8100 MISSION GORGE ROAD
19159,2018-11-27 18:40:00,5200 OCEAN VIEW HILLS PARKWAY
19160,2018-11-27 18:40:00,5800 COPLEY DRIVE
19161,2018-11-27 18:58:00,300 HAWTHORN STREET
19162,2018-11-27 19:18:00,500 HARBOR DRIVE
19163,2018-11-27 21:43:00,900 06TH AVENUE
19164,2018-11-27 22:19:00,8400 GILMAN DRIVE
19165,2018-11-27 23:36:00,4200 CLAIREMONT MESA BOULEVARD
19166,2018-11-28 06:48:00,5300 LA JOLLA HERMOSA AVENUE
19167,2018-11-28 07:55:00,8000 NAVAJO ROAD
19168,2018-11-28 07:56:00,200 MEADOWBROOK DRIVE
19169,2018-11-28 08:22:00,6100 TOOLEY STREET
19170,2018-11-28 10:28:00,8100 CLAIREMONT MESA BOULEVARD
19171,2018-11-28 12:20:00,1000 E STREET
19172,2018-11-28 12:30:00,10400 BLACK MTN ROAD
19173,2018-11-28 12:30:00,400 30TH STREET
19174,2018-11-28 13:09:00,0 ALLEY 800 ISLAND COURT
19175,2018-11-28 13:20:00,11200 POMERADO ROAD
19176,2018-11-28 14:40:00,800 ROSECRANS STREET
19177,2018-11-28 14:45:00,9000 MIRAMAR ROAD
19178,2018-11-28 14:53:00,200 ISLAND AVENUE
19179,2018-11-28 15:42:00,0 MORENA BOULEVARD
19180,2018-11-28 15:45:00,6000 AKINS AVENUE
19181,2018-11-28 16:02:00,4400 IMPERIAL AVENUE
19182,2018-11-28 16:15:00,100 CALLE PRIMERA  
19183,2018-11-28 20:30:00,300 WASHINGTON STREET
19184,2018-11-28 20:42:00,5100 FEDERAL BOULEVARD
19185,2018-11-28 22:30:00,9800 MIRA MESA BOULEVARD
19186,2018-11-28 22:51:00,4900 EL CAJON BOULEVARD
19187,2018-11-29 04:00:00,0 CAPE COD BAY COURT
19188,2018-11-29 05:48:00,2600 NATIONAL AVENUE
19189,2018-11-29 06:55:00,3000 ROSECRANS STREET
19190,2018-11-29 07:15:00,2600 TUSCALOOSA STREET
19191,2018-11-29 07:40:00,12800 RANCHO PENASQUITOS BOULEVARD
19192,2018-11-29 08:01:00,1200 SUNSET CLIFFS BOULEVARD
19193,2018-11-29 08:20:00,700 SAN YSIDRO BOULEVARD
19194,2018-11-29 08:45:00,2900 CAM DEL RIO NORTH  
19195,2018-11-29 09:26:00,1400 DIAMOND STREET
19196,2018-11-29 10:00:00,2600 HISTORIC DECATUR ROAD
19197,2018-11-29 10:20:00,3300 LA JOLLA PARKWAY
19198,2018-11-29 10:50:00,6100 GENESEE AVENUE
19199,2018-11-29 10:58:00,7800 KEARNY VILLA ROAD
19200,2018-11-29 11:20:00,7000 FRIARS ROAD
19201,2018-11-29 13:45:00,1800 WESTINGHOUSE STREET
19202,2018-11-29 14:04:00,13700 CAM DEL SUR  
19203,2018-11-29 14:21:00,0 06TH AVENUE
19204,2018-11-29 14:24:00,4700 RUFFIN ROAD
19205,2018-11-29 14:54:00,1200 28TH STREET
19206,2018-11-29 14:58:00,11100 CARMEL MTN ROAD
19207,2018-11-29 15:00:00,6600 SORRENTO VALLEY BOULEVARD
19208,2018-11-29 15:03:00,1500 02ND AVENUE
19209,2018-11-29 15:27:00,11100 CARMEL MTN ROAD
19210,2018-11-29 16:15:00,11700 CARMEL MTN ROAD
19211,2018-11-29 16:20:00,10800 CARMEL MTN ROAD
19212,2018-11-29 17:33:00,3200 ADAMS AVENUE
19213,2018-11-29 17:40:00,10200 SCRIPPS POWAY PARKWAY
19214,2018-11-29 18:00:00,4500 CAM DE LA PLAZA  
19215,2018-11-29 19:00:00,9100 BROWN DEER ROAD
19216,2018-11-29 19:26:00,16900 WEST BERNARDO DRIVE
19217,2018-11-29 19:53:00,1900 54TH STREET
19218,2018-11-29 20:58:00,5200 CLAIREMONT MESA BOULEVARD
19219,2018-11-29 21:30:00,9900 FRIARS ROAD
19220,2018-11-29 22:48:00,7300 PARADISE VALLEY ROAD
19221,2018-11-29 23:59:00,1800 PALM AVENUE
19222,2018-11-30 00:01:00,600 F STREET
19223,2018-11-30 00:39:00,600 ROBINSON AVENUE
19224,2018-11-30 02:00:00,7400 BROOKHAVEN ROAD
19225,2018-11-30 06:55:00,3000 NATIONAL AVENUE
19226,2018-11-30 07:30:00,1700 C STREET
19227,2018-11-30 07:53:00,1100 LAUREL STREET
19228,2018-11-30 08:00:00,8800 RIO SAN DIEGO DRIVE
19229,2018-11-30 09:16:00,5300 COLLEGE AVENUE
19230,2018-11-30 09:43:48,700 09TH AVENUE
19231,2018-11-30 10:30:00,1300 10TH AVENUE
19232,2018-11-30 11:44:00,1000 10TH AVENUE
19233,2018-11-30 11:54:00,2000 CAM DE LA REINA  
19234,2018-11-30 13:10:00,9000 AERO DRIVE
19235,2018-11-30 13:42:00,1700 TORREY PINES ROAD
19236,2018-11-30 14:23:00,300 SEA RIDGE DRIVE
19237,2018-11-30 14:35:00,16800 POMERADO ROAD
19238,2018-11-30 15:06:00,3300 MISSION BOULEVARD
19239,2018-11-30 16:07:00,900 16TH STREET
19240,2018-11-30 16:57:00,7200 PARADISE VALLEY ROAD
19241,2018-11-30 17:38:00,200 30TH STREET
19242,2018-11-30 17:45:00,700 BROADWAY  
19243,2018-11-30 18:36:00,5300 UNIVERSITY AVENUE
19244,2018-11-30 18:47:00,9700 CARMEL MTN ROAD
19245,2018-11-30 19:00:00,1800 PACIFIC BEACH DRIVE
19246,2018-11-30 21:22:00,4100 LOUISIANA STREET
19247,2018-11-30 22:26:00,4800 VOLTAIRE STREET
19248,2018-11-30 23:30:00,4300 MORRELL STREET
19249,2018-11-30 23:32:00,500 F STREET
19250,2018-11-30 23:50:00,5200 GOVERNOR DRIVE
19251,2018-12-01 00:01:00,2400 HOTEL NORTH CIRCLE
19252,2018-12-01 01:20:00,6400 GARBER AVENUE
19253,2018-12-01 03:00:00,3100 BOSTON AVENUE
19254,2018-12-01 09:00:00,20700 SAN PASQUAL ROAD
19255,2018-12-01 12:30:00,6200 ACORN STREET
19256,2018-12-01 13:00:00,1700 EBERS STREET
19257,2018-12-01 14:02:00,4600 OHIO STREET
19258,2018-12-01 14:47:00,3700 UTAH STREET
19259,2018-12-01 16:55:00,600 ASH STREET
19260,2018-12-01 16:57:00,9700 MIRAMAR ROAD
19261,2018-12-01 17:01:00,0 FAY AVENUE
19262,2018-12-01 17:15:00,1100 CAM DE LA REINA  
19263,2018-12-01 17:25:00,5100 CLAIREMONT MESA BOULEVARD
19264,2018-12-01 18:50:00,4200 OLNEY STREET
19265,2018-12-01 18:56:00,3800 MURPHY CANYON ROAD
19266,2018-12-01 19:05:00,11100 PEGASUS AVENUE
19267,2018-12-01 19:28:00,1800 MARKET STREET
19268,2018-12-01 19:41:00,5600 EL CAJON BOULEVARD
19269,2018-12-01 20:00:00,5000 CAM DE LA SIESTA  
19270,2018-12-01 22:45:00,1800 01ST AVENUE
19271,2018-12-01 23:35:00,2500 EAST MISSION BAY DRIVE
19272,2018-12-01 23:58:00,4500 G STREET
19273,2018-12-01 23:58:00,4500 BOYLSTON STREET
19274,2018-12-01 23:59:00,4000 FOX AVENUE
19275,2018-12-02 00:01:00,1200 PEARL STREET
19276,2018-12-02 00:01:00,2600 VIA DE LA VALLE  
19277,2018-12-02 00:15:00,4500 UNIVERSITY AVENUE
19278,2018-12-02 01:10:00,1100 EUCLID AVENUE
19279,2018-12-02 01:52:00,1800 MARKET STREET
19280,2018-12-02 01:55:00,10900 SCRIPPS RANCH BOULEVARD
19281,2018-12-02 01:56:00,3400 OCEAN FRONT WALK
19282,2018-12-02 02:28:00,4400 GRESHAM STREET
19283,2018-12-02 02:36:00,0 10TH AVENUE
19284,2018-12-02 03:48:00,4000 HOME AVENUE
19285,2018-12-02 04:15:00,3500 41ST STREET
19286,2018-12-02 13:26:00,700 PACIFIC BEACH DRIVE
19287,2018-12-02 14:00:00,2000 WINNETT STREET
